contacto_id,fecha_contacto,cliente_id,canal,producto,monto_ofertado,score_modelo,resultado,comentario
1873,2025-06-23T00:00:00.000000000,100523,SMS,Extracash,7862.0,0.2454,NO_INTERESADO,cliente interesado
1874,2025-06-10T00:00:00.000000000,100262,TLV,Extracash,8165.58,0.1719,NO_INTERESADO,mail abierto
1875,2025-05-07T00:00:00.000000000,100499,app ,Seguro,11181.35,0.2398,NO_INTERESADO,solicita llamada
1876,2025-03-14T00:00:00.000000000,100399,sms,Seguro,5718.59,0.2721,NO_INTERESADO,mail abierto
1877,2025-06-16T00:00:00.000000000,100049,APP,TC,6954.98,0.2204,NO_CALIFICA,no contesta
1878,2025-03-26T00:00:00.000000000,100477,HTML,TC,4693.79,0.1537,NO_INTERESADO,solicita llamada
1879,2025-01-30T00:00:00.000000000,100136,SMS,Seguro,20008.04,0.2771,REBOTE,numero invalido
1880,2025-01-03T00:00:00.000000000,100117,app ,TC,13486.13,0.3336,SIN_CONTACTO,cliente interesado
1881,2025-03-20T00:00:00.000000000,100305,sms,PP,9107.87,0.1283,NO_INTERESADO,solicita llamada
1882,2025-05-09T00:00:00.000000000,100418,HTML,TC,20042.21,0.2014,VENTA,sin respuesta
1883,2025-05-24T00:00:00.000000000,100527,APP,Extracash,8396.14,0.3025,NO_CALIFICA,sin respuesta
1884,2025-03-28T00:00:00.000000000,100110,SMS,TC,7841.53,0.4692,SIN_CONTACTO,cliente interesado
1885,2025-01-01T00:00:00.000000000,100210,html ,Extracash,6468.66,0.5124,NO_INTERESADO,cliente interesado
1886,2025-02-03T00:00:00.000000000,100543,HTML,TC,6184.09,0.3845,SIN_CONTACTO,no contesta
1887,2025-02-27T00:00:00.000000000,100165,TLV,Extracash,4047.93,0.318,NO_INTERESADO,no contesta
1888,2025-01-08T00:00:00.000000000,100505,SMS,TC,6008.8,0.4043,SIN_CONTACTO,solicita llamada
1889,2025-05-02T00:00:00.000000000,100564,tlv ,Extracash,7567.47,0.2152,SIN_CONTACTO,sin respuesta
1890,2025-04-15T00:00:00.000000000,100382,app ,Extracash,2579.9,0.0961,NO_INTERESADO,solicita llamada
1891,2025-03-20T00:00:00.000000000,100428,SMS,Seguro,8370.28,0.1877,SIN_CONTACTO,sin respuesta
1892,2025-04-24T00:00:00.000000000,100488,app ,TC,2853.9,0.1654,NO_INTERESADO,solicita llamada
1893,2025-02-22T00:00:00.000000000,100519,SMS,PP,17589.36,0.3896,NO_INTERESADO,cliente interesado
1894,2025-03-12T00:00:00.000000000,100109,SMS,TC,16722.72,0.4136,VENTA,mail abierto
1895,2025-02-10T00:00:00.000000000,100596,SMS,PP,7605.29,0.2245,VENTA,solicita llamada
1896,2025-01-03T00:00:00.000000000,100391,sms,Extracash,15282.96,0.1783,NO_INTERESADO,sin respuesta
1897,2025-04-27T00:00:00.000000000,100291,SMS,PP,8493.49,0.2093,SIN_CONTACTO,numero invalido
1898,2025-03-01T00:00:00.000000000,100582,HTML,TC,14879.23,0.6466,NO_INTERESADO,cliente interesado
1899,2025-01-04T00:00:00.000000000,100134,TLV,PP,7664.31,0.1234,SIN_CONTACTO,numero invalido
1900,2025-02-23T00:00:00.000000000,100388,HTML,PP,12080.87,0.3339,VENTA,numero invalido
1901,2025-06-27T00:00:00.000000000,100225,SMS,TC,7373.81,0.1366,SIN_CONTACTO,sin respuesta
1902,2025-04-07T00:00:00.000000000,100138,HTML,PP,27732.19,0.2967,NO_INTERESADO,numero invalido
1903,2025-01-09T00:00:00.000000000,100166,sms,PP,9632.8,0.0849,NO_INTERESADO,mail abierto
1904,2025-02-08T00:00:00.000000000,100179,SMS,PP,10073.63,0.4149,SIN_CONTACTO,mail abierto
1905,2025-03-21T00:00:00.000000000,100557,APP,Seguro,9191.33,0.4953,SIN_CONTACTO,numero invalido
1906,2025-03-25T00:00:00.000000000,100365,TLV,Extracash,8358.32,0.2982,NO_CALIFICA,numero invalido
1907,2025-05-18T00:00:00.000000000,100049,HTML,PP,10195.59,0.3569,NO_INTERESADO,mail abierto
1908,2025-04-15T00:00:00.000000000,100421,SMS,TC,8267.22,0.6057,NO_INTERESADO,mail abierto
1909,2025-04-15T00:00:00.000000000,100262,TLV,TC,12676.0,0.1092,NO_INTERESADO,mail abierto
1910,2025-04-09T00:00:00.000000000,100315,HTML,PP,10731.13,0.3559,NO_INTERESADO,mail abierto
1911,2025-04-21T00:00:00.000000000,100132,SMS,Seguro,16618.28,0.3745,NO_CALIFICA,no contesta
1912,2025-06-25T00:00:00.000000000,100014,SMS,Seguro,4611.62,0.3786,NO_INTERESADO,no contesta
1913,2025-02-01T00:00:00.000000000,100134,TLV,PP,10098.84,0.1189,SIN_CONTACTO,no contesta
1914,2025-03-09T00:00:00.000000000,100092,APP,Seguro,7859.95,0.0925,NO_INTERESADO,solicita llamada
1915,2025-04-29T00:00:00.000000000,100302,APP,PP,14054.85,0.2912,VENTA,numero invalido
1916,2025-05-03T00:00:00.000000000,100216,sms,TC,6871.04,0.2853,NO_INTERESADO,cliente interesado
1917,2025-05-28T00:00:00.000000000,100257,HTML,PP,13440.19,0.0752,NO_INTERESADO,sin respuesta
1918,2025-03-26T00:00:00.000000000,100538,APP,PP,4977.61,0.3116,NO_INTERESADO,solicita llamada
1919,2025-03-12T00:00:00.000000000,100003,TLV,PP,13298.68,0.3062,NO_INTERESADO,no contesta
1920,2025-01-21T00:00:00.000000000,100325,app ,PP,16965.82,0.3597,NO_INTERESADO,numero invalido
1921,2025-04-09T00:00:00.000000000,100518,html ,Seguro,5865.8,0.3689,NO_CALIFICA,solicita llamada
1922,2025-02-07T00:00:00.000000000,100309,APP,TC,4911.6,0.0615,SIN_CONTACTO,cliente interesado
1923,2025-01-20T00:00:00.000000000,100012,TLV,PP,4938.92,0.5654,NO_INTERESADO,sin respuesta
1924,2025-06-08T00:00:00.000000000,100207,HTML,TC,5815.14,0.0541,VENTA,solicita llamada
1925,2025-06-19T00:00:00.000000000,100089,sms,PP,7539.28,0.311,NO_CALIFICA,mail abierto
1926,2025-01-20T00:00:00.000000000,100482,APP,TC,11631.31,0.424,VENTA,mail abierto
1927,2025-04-12T00:00:00.000000000,100310,tlv ,Seguro,12995.9,0.2943,NO_CALIFICA,no contesta
1928,2025-02-19T00:00:00.000000000,100542,APP,PP,6582.8,0.4364,VENTA,no contesta
1929,2025-02-05T00:00:00.000000000,100569,SMS,TC,6683.33,0.2951,NO_CALIFICA,sin respuesta
1930,2025-06-26T00:00:00.000000000,100463,HTML,TC,27741.7,0.0974,NO_INTERESADO,solicita llamada
1931,2025-02-23T00:00:00.000000000,100576,HTML,TC,6624.65,0.2417,REBOTE,sin respuesta
1932,2025-03-08T00:00:00.000000000,100283,APP,Extracash,7230.4,0.0905,REBOTE,numero invalido
1933,2025-02-03T00:00:00.000000000,100021,APP,Extracash,8408.37,0.324,VENTA,no contesta
1934,2025-01-15T00:00:00.000000000,100292,APP,Extracash,23402.17,0.3045,VENTA,no contesta
1935,2025-01-13T00:00:00.000000000,100306,APP,Seguro,2170.37,0.5907,NO_CALIFICA,solicita llamada
1936,2025-03-22T00:00:00.000000000,100198,tlv ,Extracash,6318.22,0.2228,SIN_CONTACTO,cliente interesado
1937,2025-06-17T00:00:00.000000000,100316,HTML,PP,33388.89,0.1085,NO_INTERESADO,mail abierto
1938,2025-06-28T00:00:00.000000000,100070,SMS,PP,18470.37,0.3337,NO_INTERESADO,mail abierto
1939,2025-02-26T00:00:00.000000000,100422,SMS,Seguro,6603.27,0.2006,REBOTE,numero invalido
1940,2025-02-16T00:00:00.000000000,100597,SMS,PP,4784.65,0.1264,SIN_CONTACTO,numero invalido
1941,2025-03-28T00:00:00.000000000,100055,tlv ,PP,14595.75,0.1899,SIN_CONTACTO,no contesta
1942,2025-05-15T00:00:00.000000000,100167,sms,Extracash,20402.29,0.3773,NO_INTERESADO,sin respuesta
1943,2025-02-18T00:00:00.000000000,100122,sms,TC,10826.84,0.1674,NO_INTERESADO,cliente interesado
1944,2025-06-17T00:00:00.000000000,100367,TLV,PP,11443.53,0.0441,NO_INTERESADO,cliente interesado
1945,2025-02-07T00:00:00.000000000,100585,APP,TC,25483.61,0.1808,NO_INTERESADO,cliente interesado
1946,2025-06-26T00:00:00.000000000,100482,HTML,TC,9686.33,0.1359,VENTA,solicita llamada
1947,2025-05-15T00:00:00.000000000,100152,HTML,PP,14248.63,0.4091,NO_CALIFICA,no contesta
1948,2025-06-20T00:00:00.000000000,100283,HTML,TC,7022.12,0.2435,VENTA,no contesta
1949,2025-03-13T00:00:00.000000000,100138,HTML,PP,5927.0,0.0303,NO_INTERESADO,solicita llamada
1950,2025-04-19T00:00:00.000000000,100189,sms,Seguro,11517.1,0.3004,NO_INTERESADO,mail abierto
1951,2025-04-15T00:00:00.000000000,100057,TLV,PP,3726.51,0.3146,SIN_CONTACTO,no contesta
1952,2025-02-17T00:00:00.000000000,100246,APP,Extracash,13367.16,0.1505,SIN_CONTACTO,no contesta
1953,2025-04-24T00:00:00.000000000,100351,APP,PP,21307.73,0.341,SIN_CONTACTO,sin respuesta
1954,2025-02-05T00:00:00.000000000,100401,APP,PP,11940.62,0.0992,SIN_CONTACTO,mail abierto
1955,2025-04-04T00:00:00.000000000,100028,TLV,TC,10453.57,0.2189,NO_INTERESADO,numero invalido
1956,2025-01-08T00:00:00.000000000,100071,HTML,PP,15731.26,0.205,SIN_CONTACTO,solicita llamada
1957,2025-04-07T00:00:00.000000000,100108,HTML,TC,10597.14,0.392,NO_INTERESADO,numero invalido
1958,2025-03-27T00:00:00.000000000,100293,SMS,Extracash,7208.68,0.1153,NO_INTERESADO,cliente interesado
1959,2025-03-14T00:00:00.000000000,100108,HTML,PP,5793.81,0.2565,REBOTE,mail abierto
1960,2025-05-10T00:00:00.000000000,100087,HTML,PP,6646.33,0.1073,NO_INTERESADO,cliente interesado
1961,2025-04-12T00:00:00.000000000,100502,SMS,Extracash,8420.33,0.1698,SIN_CONTACTO,cliente interesado
1962,2025-02-01T00:00:00.000000000,100244,app ,TC,16473.06,0.2845,NO_INTERESADO,numero invalido
1963,2025-02-22T00:00:00.000000000,100373,app ,PP,7000.01,0.6138,NO_INTERESADO,mail abierto
1964,2025-03-02T00:00:00.000000000,100209,HTML,Extracash,10238.38,0.1142,SIN_CONTACTO,solicita llamada
1965,2025-03-22T00:00:00.000000000,100216,APP,PP,6482.25,0.4991,NO_INTERESADO,sin respuesta
1966,2025-02-28T00:00:00.000000000,100324,SMS,TC,8885.49,0.099,VENTA,sin respuesta
1967,2025-05-12T00:00:00.000000000,100475,HTML,PP,18127.39,0.1461,NO_CALIFICA,mail abierto
1968,2025-06-01T00:00:00.000000000,100389,SMS,PP,3118.01,0.1246,NO_INTERESADO,sin respuesta
1969,2025-02-08T00:00:00.000000000,100391,TLV,PP,14200.48,0.6451,NO_INTERESADO,solicita llamada
1970,2025-06-25T00:00:00.000000000,100090,HTML,Extracash,2225.84,0.417,SIN_CONTACTO,cliente interesado
1971,2025-02-14T00:00:00.000000000,100178,HTML,PP,6049.95,0.2035,SIN_CONTACTO,mail abierto
1972,2025-05-08T00:00:00.000000000,100563,SMS,Extracash,20921.49,0.082,VENTA,mail abierto
1973,2025-03-27T00:00:00.000000000,100221,sms,TC,8763.2,0.2513,NO_CALIFICA,sin respuesta
1974,2025-06-20T00:00:00.000000000,100456,app ,PP,8278.96,0.4477,NO_INTERESADO,cliente interesado
1975,2025-03-19T00:00:00.000000000,100516,HTML,PP,14453.98,0.2458,VENTA,sin respuesta
1976,2025-06-17T00:00:00.000000000,100243,TLV,TC,13272.87,0.4245,NO_INTERESADO,cliente interesado
1977,2025-02-18T00:00:00.000000000,100011,SMS,TC,3773.4,0.1999,VENTA,solicita llamada
1978,2025-04-02T00:00:00.000000000,100397,SMS,PP,4525.77,0.1409,NO_INTERESADO,no contesta
1979,2025-02-13T00:00:00.000000000,100253,TLV,TC,16176.4,0.432,SIN_CONTACTO,solicita llamada
1980,2025-03-10T00:00:00.000000000,100247,HTML,Extracash,12936.7,0.3985,VENTA,numero invalido
1981,2025-01-13T00:00:00.000000000,100342,SMS,PP,8135.21,0.2992,NO_INTERESADO,cliente interesado
1982,2025-04-08T00:00:00.000000000,100480,SMS,PP,6409.76,0.4994,NO_INTERESADO,sin respuesta
1983,2025-03-14T00:00:00.000000000,100302,SMS,PP,5222.56,0.3087,NO_CALIFICA,cliente interesado
1984,2025-05-22T00:00:00.000000000,100369,app ,PP,8551.16,0.2217,REBOTE,mail abierto
1985,2025-06-16T00:00:00.000000000,100590,app ,TC,9444.93,0.2314,NO_INTERESADO,numero invalido
1986,2025-05-22T00:00:00.000000000,100461,html ,TC,5826.94,0.4402,NO_CALIFICA,no contesta
1987,2025-02-10T00:00:00.000000000,100215,TLV,TC,8639.87,0.0936,SIN_CONTACTO,sin respuesta
1988,2025-02-19T00:00:00.000000000,100092,sms,Extracash,10992.9,0.1353,NO_INTERESADO,sin respuesta
1989,2025-03-18T00:00:00.000000000,100021,sms,Extracash,13003.12,0.4138,REBOTE,mail abierto
1990,2025-05-20T00:00:00.000000000,100234,html ,Seguro,20826.1,0.5035,NO_CALIFICA,sin respuesta
1991,2025-05-09T00:00:00.000000000,100383,TLV,PP,5714.12,0.2397,SIN_CONTACTO,numero invalido
1992,2025-03-13T00:00:00.000000000,100472,app ,TC,7274.44,0.3812,SIN_CONTACTO,sin respuesta
1993,2025-01-13T00:00:00.000000000,100231,sms,PP,4671.71,0.3905,SIN_CONTACTO,sin respuesta
1994,2025-06-18T00:00:00.000000000,100025,SMS,TC,4976.01,0.1586,NO_INTERESADO,no contesta
1995,2025-02-09T00:00:00.000000000,100105,html ,TC,6414.32,0.1646,REBOTE,cliente interesado
1996,2025-06-10T00:00:00.000000000,100001,APP,Seguro,12713.84,0.3801,NO_INTERESADO,mail abierto
1997,2025-04-06T00:00:00.000000000,100287,html ,Seguro,20010.92,0.3253,REBOTE,mail abierto
1998,2025-02-15T00:00:00.000000000,100007,SMS,PP,12720.6,0.4425,SIN_CONTACTO,no contesta
1999,2025-01-16T00:00:00.000000000,100451,APP,Seguro,15853.04,0.2201,NO_INTERESADO,mail abierto
2000,2025-05-28T00:00:00.000000000,100202,HTML,Extracash,7525.39,0.2369,NO_INTERESADO,no contesta
2001,2025-01-18T00:00:00.000000000,100015,HTML,PP,6100.94,0.2565,VENTA,solicita llamada
2002,2025-05-22T00:00:00.000000000,100529,HTML,Extracash,7270.85,0.0894,NO_INTERESADO,numero invalido
2003,2025-06-03T00:00:00.000000000,100446,tlv ,Extracash,11478.61,0.4055,NO_CALIFICA,cliente interesado
2004,2025-05-21T00:00:00.000000000,100039,SMS,Seguro,13529.32,0.3235,NO_INTERESADO,mail abierto
2005,2025-06-03T00:00:00.000000000,100517,TLV,TC,8221.17,0.2698,NO_INTERESADO,cliente interesado
2006,2025-05-04T00:00:00.000000000,100086,html ,Extracash,14166.53,0.2955,NO_INTERESADO,mail abierto
2007,2025-02-24T00:00:00.000000000,100428,SMS,Extracash,5352.36,0.2772,NO_INTERESADO,sin respuesta
2008,2025-03-01T00:00:00.000000000,100359,TLV,TC,6968.27,0.4055,VENTA,numero invalido
2009,2025-03-25T00:00:00.000000000,100015,app ,Extracash,15237.19,0.1825,SIN_CONTACTO,no contesta
2010,2025-01-29T00:00:00.000000000,100048,HTML,PP,4222.0,0.4742,NO_INTERESADO,mail abierto
2011,2025-06-09T00:00:00.000000000,100228,app ,Seguro,9750.53,0.1154,NO_INTERESADO,numero invalido
2012,2025-06-03T00:00:00.000000000,100269,tlv ,TC,12239.0,0.1074,NO_INTERESADO,numero invalido
2013,2025-06-19T00:00:00.000000000,100117,sms,TC,6951.33,0.3436,NO_INTERESADO,cliente interesado
2014,2025-04-21T00:00:00.000000000,100379,SMS,PP,8791.27,0.3211,NO_INTERESADO,mail abierto
2015,2025-02-25T00:00:00.000000000,100497,HTML,Extracash,16863.07,0.5826,VENTA,solicita llamada
2016,2025-01-07T00:00:00.000000000,100296,SMS,Extracash,7444.95,0.3436,NO_INTERESADO,mail abierto
2017,2025-03-19T00:00:00.000000000,100083,HTML,TC,31377.79,0.359,NO_INTERESADO,solicita llamada
2018,2025-02-09T00:00:00.000000000,100475,SMS,PP,7030.1,0.5961,NO_INTERESADO,numero invalido
2019,2025-01-10T00:00:00.000000000,100301,tlv ,Extracash,6123.59,0.2659,NO_INTERESADO,numero invalido
2020,2025-05-02T00:00:00.000000000,100379,SMS,Extracash,7371.89,0.5068,SIN_CONTACTO,no contesta
2021,2025-01-07T00:00:00.000000000,100440,sms,PP,4983.06,0.5151,NO_INTERESADO,mail abierto
2022,2025-01-16T00:00:00.000000000,100050,APP,Extracash,22172.51,0.4155,VENTA,sin respuesta
2023,2025-02-20T00:00:00.000000000,100382,SMS,Seguro,21590.58,0.138,NO_CALIFICA,solicita llamada
2024,2025-01-30T00:00:00.000000000,100273,SMS,TC,4062.96,0.3573,NO_INTERESADO,solicita llamada
2025,2025-02-06T00:00:00.000000000,100428,HTML,Extracash,23226.24,0.2597,NO_INTERESADO,sin respuesta
2026,2025-02-05T00:00:00.000000000,100106,sms,TC,6198.82,0.2092,NO_INTERESADO,mail abierto
2027,2025-01-28T00:00:00.000000000,100145,SMS,Extracash,29737.74,0.3701,VENTA,sin respuesta
2028,2025-03-01T00:00:00.000000000,100513,APP,TC,4771.07,0.455,NO_INTERESADO,solicita llamada
2029,2025-04-14T00:00:00.000000000,100296,APP,PP,4274.11,0.4242,VENTA,sin respuesta
2030,2025-06-12T00:00:00.000000000,100566,APP,TC,8554.18,0.3251,NO_INTERESADO,mail abierto
2031,2025-05-22T00:00:00.000000000,100342,SMS,TC,23092.21,0.4496,VENTA,cliente interesado
2032,2025-05-16T00:00:00.000000000,100252,SMS,Seguro,7673.36,0.35,NO_INTERESADO,sin respuesta
2033,2025-02-28T00:00:00.000000000,100594,tlv ,TC,2926.73,0.354,SIN_CONTACTO,mail abierto
2034,2025-02-19T00:00:00.000000000,100076,HTML,Extracash,8615.25,0.3439,NO_INTERESADO,cliente interesado
2035,2025-03-25T00:00:00.000000000,100404,TLV,TC,9498.22,0.3847,SIN_CONTACTO,numero invalido
2036,2025-04-10T00:00:00.000000000,100514,TLV,Seguro,11365.18,0.1072,SIN_CONTACTO,numero invalido
2037,2025-05-22T00:00:00.000000000,100145,tlv ,Extracash,15311.32,0.4018,SIN_CONTACTO,solicita llamada
2038,2025-05-05T00:00:00.000000000,100415,TLV,PP,22418.94,0.4988,NO_INTERESADO,sin respuesta
2039,2025-05-14T00:00:00.000000000,100419,HTML,TC,13490.74,0.1167,REBOTE,numero invalido
2040,2025-04-02T00:00:00.000000000,100041,sms,Extracash,4275.38,0.5413,NO_INTERESADO,numero invalido
2041,2025-05-27T00:00:00.000000000,100181,APP,Seguro,8802.4,0.2189,NO_CALIFICA,sin respuesta
2042,2025-06-11T00:00:00.000000000,100140,APP,TC,13168.0,0.3129,NO_INTERESADO,solicita llamada
2043,2025-05-22T00:00:00.000000000,100290,SMS,Seguro,13662.69,0.2058,VENTA,solicita llamada
2044,2025-06-13T00:00:00.000000000,100235,HTML,PP,3327.94,0.6646,NO_INTERESADO,numero invalido
2045,2025-06-23T00:00:00.000000000,100420,HTML,PP,7200.37,0.2136,NO_INTERESADO,solicita llamada
2046,2025-01-01T00:00:00.000000000,100435,HTML,PP,12623.07,0.2559,NO_INTERESADO,cliente interesado
2047,2025-03-11T00:00:00.000000000,100206,TLV,Seguro,12429.91,0.2978,SIN_CONTACTO,sin respuesta
2048,2025-04-02T00:00:00.000000000,100476,TLV,TC,6407.16,0.0306,NO_INTERESADO,cliente interesado
2049,2025-05-02T00:00:00.000000000,100048,sms,PP,7917.02,0.2101,NO_INTERESADO,solicita llamada
2050,2025-01-10T00:00:00.000000000,100461,SMS,TC,17858.87,0.1411,NO_INTERESADO,mail abierto
2051,2025-05-10T00:00:00.000000000,100454,HTML,Extracash,13825.07,0.0958,REBOTE,numero invalido
2052,2025-06-08T00:00:00.000000000,100556,SMS,Extracash,38108.43,0.128,SIN_CONTACTO,mail abierto
2053,2025-06-09T00:00:00.000000000,100124,HTML,PP,12172.9,0.4574,VENTA,numero invalido
2054,2025-05-12T00:00:00.000000000,100021,APP,PP,9692.14,0.1351,REBOTE,no contesta
2055,2025-05-28T00:00:00.000000000,100484,APP,PP,26622.17,0.2067,NO_INTERESADO,solicita llamada
2056,2025-04-22T00:00:00.000000000,100093,APP,Seguro,7226.64,0.3653,NO_INTERESADO,mail abierto
2057,2025-01-12T00:00:00.000000000,100525,SMS,TC,11232.59,0.1758,SIN_CONTACTO,no contesta
2058,2025-03-03T00:00:00.000000000,100300,HTML,PP,15606.78,0.3682,NO_INTERESADO,numero invalido
2059,2025-04-05T00:00:00.000000000,100410,APP,PP,28251.56,0.3211,NO_INTERESADO,cliente interesado
2060,2025-01-14T00:00:00.000000000,100356,HTML,PP,10281.84,0.4768,NO_CALIFICA,mail abierto
2061,2025-02-17T00:00:00.000000000,100068,html ,Extracash,12333.95,0.3252,NO_INTERESADO,numero invalido
2062,2025-03-08T00:00:00.000000000,100038,APP,TC,11813.41,0.2405,REBOTE,solicita llamada
2063,2025-03-12T00:00:00.000000000,100363,HTML,PP,11306.71,0.3328,NO_INTERESADO,no contesta
2064,2025-02-27T00:00:00.000000000,100493,SMS,PP,10672.08,0.5165,VENTA,solicita llamada
2065,2025-03-02T00:00:00.000000000,100267,HTML,Extracash,4577.57,0.2167,VENTA,numero invalido
2066,2025-05-21T00:00:00.000000000,100196,TLV,PP,6984.62,0.0929,NO_INTERESADO,mail abierto
2067,2025-03-08T00:00:00.000000000,100471,HTML,PP,5273.94,0.4101,SIN_CONTACTO,solicita llamada
2068,2025-05-19T00:00:00.000000000,100489,sms,TC,11239.9,0.0958,NO_INTERESADO,numero invalido
2069,2025-02-13T00:00:00.000000000,100095,APP,TC,8401.08,0.4724,VENTA,no contesta
2070,2025-01-11T00:00:00.000000000,100057,tlv ,TC,10194.79,0.1288,NO_CALIFICA,no contesta
2071,2025-06-15T00:00:00.000000000,100356,APP,PP,29213.64,0.2207,SIN_CONTACTO,cliente interesado
2072,2025-04-22T00:00:00.000000000,100468,app ,PP,3856.55,0.3127,REBOTE,solicita llamada
2073,2025-01-31T00:00:00.000000000,100025,TLV,TC,9853.43,0.3161,REBOTE,solicita llamada
2074,2025-05-22T00:00:00.000000000,100299,sms,PP,7647.72,0.158,NO_INTERESADO,numero invalido
2075,2025-03-29T00:00:00.000000000,100386,html ,Seguro,21886.98,0.2511,SIN_CONTACTO,solicita llamada
2076,2025-01-23T00:00:00.000000000,100536,SMS,PP,3906.46,0.0461,NO_INTERESADO,solicita llamada
2077,2025-02-14T00:00:00.000000000,100221,APP,PP,33387.23,0.0764,NO_INTERESADO,cliente interesado
2078,2025-02-08T00:00:00.000000000,100417,TLV,Seguro,15208.63,0.1415,NO_INTERESADO,sin respuesta
2079,2025-04-17T00:00:00.000000000,100409,SMS,PP,8548.0,0.2365,NO_INTERESADO,solicita llamada
2080,2025-05-23T00:00:00.000000000,100106,HTML,TC,9594.77,0.6872,NO_INTERESADO,sin respuesta
2081,2025-06-11T00:00:00.000000000,100051,HTML,TC,11468.09,0.1279,SIN_CONTACTO,cliente interesado
2082,2025-05-21T00:00:00.000000000,100128,SMS,TC,5016.8,0.4792,VENTA,numero invalido
2083,2025-06-10T00:00:00.000000000,100280,HTML,PP,4116.89,0.505,NO_INTERESADO,solicita llamada
2084,2025-03-08T00:00:00.000000000,100183,HTML,PP,5457.96,0.3825,NO_INTERESADO,numero invalido
2085,2025-03-04T00:00:00.000000000,100579,HTML,PP,8698.66,0.1961,NO_CALIFICA,no contesta
2086,2025-04-09T00:00:00.000000000,100095,APP,TC,14455.7,0.2107,NO_INTERESADO,solicita llamada
2087,2025-05-12T00:00:00.000000000,100498,HTML,TC,8687.32,0.4991,NO_INTERESADO,solicita llamada
2088,2025-05-23T00:00:00.000000000,100510,html ,Seguro,8024.27,0.1122,SIN_CONTACTO,no contesta
2089,2025-03-17T00:00:00.000000000,100200,sms,Extracash,10140.63,0.2697,NO_INTERESADO,sin respuesta
2090,2025-04-03T00:00:00.000000000,100234,SMS,PP,8851.8,0.352,NO_INTERESADO,sin respuesta
2091,2025-03-22T00:00:00.000000000,100540,HTML,PP,9448.83,0.5545,NO_INTERESADO,no contesta
2092,2025-02-27T00:00:00.000000000,100322,tlv ,PP,14370.42,0.448,NO_INTERESADO,no contesta
2093,2025-02-16T00:00:00.000000000,100376,HTML,PP,7441.09,0.1307,REBOTE,solicita llamada
2094,2025-01-22T00:00:00.000000000,100254,SMS,TC,28628.34,0.1529,NO_INTERESADO,cliente interesado
2095,2025-01-23T00:00:00.000000000,100211,HTML,PP,13706.28,0.1256,NO_INTERESADO,cliente interesado
2096,2025-01-13T00:00:00.000000000,100095,SMS,TC,10463.79,0.3978,VENTA,numero invalido
2097,2025-01-14T00:00:00.000000000,100320,APP,Extracash,6125.59,0.6332,VENTA,cliente interesado
2098,2025-04-30T00:00:00.000000000,100104,html ,TC,19440.61,0.0362,SIN_CONTACTO,sin respuesta
2099,2025-03-20T00:00:00.000000000,100504,tlv ,PP,1557.98,0.393,NO_INTERESADO,no contesta
2100,2025-04-16T00:00:00.000000000,100212,TLV,TC,3828.22,0.0899,NO_INTERESADO,cliente interesado
2101,2025-06-05T00:00:00.000000000,100154,sms,TC,3394.52,0.2334,NO_INTERESADO,no contesta
2102,2025-02-15T00:00:00.000000000,100229,HTML,TC,8596.62,0.5105,NO_INTERESADO,solicita llamada
2103,2025-02-01T00:00:00.000000000,100449,app ,Seguro,7053.9,0.235,NO_INTERESADO,mail abierto
2104,2025-02-12T00:00:00.000000000,100390,SMS,PP,8304.96,0.4211,SIN_CONTACTO,solicita llamada
2105,2025-05-01T00:00:00.000000000,100125,tlv ,TC,24501.85,0.6051,SIN_CONTACTO,no contesta
2106,2025-03-30T00:00:00.000000000,100591,APP,PP,13555.13,0.0491,REBOTE,no contesta
2107,2025-05-13T00:00:00.000000000,100446,TLV,PP,9489.23,0.3819,VENTA,sin respuesta
2108,2025-04-12T00:00:00.000000000,100013,SMS,PP,20482.02,0.5312,NO_CALIFICA,no contesta
2109,2025-04-04T00:00:00.000000000,100067,HTML,PP,14659.8,0.3214,SIN_CONTACTO,sin respuesta
2110,2025-03-03T00:00:00.000000000,100560,SMS,TC,5344.05,0.3518,SIN_CONTACTO,cliente interesado
2111,2025-03-11T00:00:00.000000000,100436,SMS,PP,7823.21,0.3672,NO_INTERESADO,mail abierto
2112,2025-05-22T00:00:00.000000000,100201,SMS,Extracash,12071.65,0.661,NO_INTERESADO,sin respuesta
2113,2025-01-22T00:00:00.000000000,100018,HTML,PP,12386.67,0.4169,SIN_CONTACTO,no contesta
2114,2025-01-04T00:00:00.000000000,100277,SMS,TC,5091.1,0.1473,SIN_CONTACTO,no contesta
2115,2025-02-26T00:00:00.000000000,100348,TLV,TC,4605.62,0.4316,SIN_CONTACTO,numero invalido
2116,2025-01-18T00:00:00.000000000,100564,APP,Extracash,15816.77,0.3598,SIN_CONTACTO,numero invalido
2117,2025-06-21T00:00:00.000000000,100241,HTML,Extracash,13564.83,0.1686,NO_INTERESADO,cliente interesado
2118,2025-04-12T00:00:00.000000000,100188,SMS,PP,18875.85,0.6369,SIN_CONTACTO,no contesta
2119,2025-06-23T00:00:00.000000000,100466,TLV,PP,7802.79,0.0577,REBOTE,solicita llamada
2120,2025-03-19T00:00:00.000000000,100406,SMS,TC,6556.47,0.3397,SIN_CONTACTO,mail abierto
2121,2025-01-19T00:00:00.000000000,100426,TLV,TC,13358.3,0.1307,NO_INTERESADO,mail abierto
