contacto_id,fecha_contacto,cliente_id,canal,producto,monto_ofertado,score_modelo,resultado,comentario
2015,2025-03-14T00:00:00.000000000,100332,APP,TC,11481.37,0.1086,REBOTE,no contesta
2016,2025-03-05T00:00:00.000000000,100054,SMS,PP,2751.35,0.2807,NO_INTERESADO,mail abierto
2017,2025-06-13T00:00:00.000000000,100250,SMS,Seguro,9855.74,0.2427,NO_INTERESADO,cliente interesado
2018,2025-05-06T00:00:00.000000000,100241,html ,TC,6567.94,0.112,NO_INTERESADO,sin respuesta
2019,2025-01-04T00:00:00.000000000,100516,HTML,TC,5278.75,0.3244,NO_INTERESADO,cliente interesado
2020,2025-05-13T00:00:00.000000000,100455,SMS,TC,S/ 10040.28,0.1852,NO_INTERESADO,numero invalido
2021,2025-04-12T00:00:00.000000000,100409,SMS,Extracash,7914.73,0.1561,SIN_CONTACTO,no contesta
2022,2025-04-22T00:00:00.000000000,100314,HTML,TC,6987.3,0.0252,SIN_CONTACTO,numero invalido
2023,2025-01-26T00:00:00.000000000,100481,SMS,TC,13943.58,0.1007,VENTA,sin respuesta
2024,2025-01-14T00:00:00.000000000,100079,SMS,PP,S/ 10513.9,0.2362,NO_INTERESADO,mail abierto
2025,2025-03-21T00:00:00.000000000,100438,TLV,Extracash,11014.27,0.3553,SIN_CONTACTO,numero invalido
2026,2025-04-12T00:00:00.000000000,100483,sms,Seguro,18538.19,0.1343,SIN_CONTACTO,no contesta
2027,2025-05-02T00:00:00.000000000,100454,html ,PP,8591.96,0.5296,NO_INTERESADO,no contesta
2028,2025-03-06T00:00:00.000000000,100522,APP,PP,14160.36,0.2226,VENTA,numero invalido
2029,2025-01-26T00:00:00.000000000,100490,APP,PP,7112.85,0.643,NO_INTERESADO,sin respuesta
2030,2025-05-10T00:00:00.000000000,100273,TLV,Extracash,12477.44,0.3934,SIN_CONTACTO,sin respuesta
2031,2025-05-31T00:00:00.000000000,100540,HTML,TC,11939.08,0.4329,SIN_CONTACTO,solicita llamada
2032,2025-05-09T00:00:00.000000000,100215,SMS,PP,6626.54,0.1481,SIN_CONTACTO,numero invalido
2033,2025-02-03T00:00:00.000000000,100144,tlv ,Seguro,3896.88,0.1096,NO_INTERESADO,solicita llamada
2034,2025-04-01T00:00:00.000000000,100010,APP,Seguro,4433.45,0.3487,REBOTE,solicita llamada
2035,2025-06-28T00:00:00.000000000,100024,SMS,TC,5335.06,0.516,NO_INTERESADO,numero invalido
2036,2025-05-13T00:00:00.000000000,100042,APP,PP,12124.54,0.4359,REBOTE,cliente interesado
2037,2025-03-07T00:00:00.000000000,100057,HTML,TC,8307.8,0.4172,VENTA,no contesta
2038,2025-01-26T00:00:00.000000000,100225,SMS,TC,7596.6,0.3137,REBOTE,no contesta
2039,2025-03-20T00:00:00.000000000,100187,SMS,Extracash,11613.35,0.449,NO_INTERESADO,cliente interesado
2040,2025-05-28T00:00:00.000000000,100067,SMS,Extracash,13336.64,0.2857,SIN_CONTACTO,no contesta
2041,2025-02-19T00:00:00.000000000,100357,APP,PP,19196.15,0.2825,NO_INTERESADO,numero invalido
2042,2025-06-25T00:00:00.000000000,100581,HTML,Extracash,6453.56,0.614,NO_INTERESADO,mail abierto
2043,2025-04-12T00:00:00.000000000,100019,HTML,PP,12085.63,0.3538,NO_INTERESADO,solicita llamada
2044,2025-06-13T00:00:00.000000000,100386,APP,PP,13175.25,0.3544,NO_INTERESADO,numero invalido
2045,2025-02-07T00:00:00.000000000,100487,TLV,PP,5311.77,0.4963,SIN_CONTACTO,no contesta
2046,2025-05-27T00:00:00.000000000,100187,SMS,PP,9572.47,0.1535,VENTA,sin respuesta
2047,2025-02-12T00:00:00.000000000,100239,APP,PP,5415.28,0.3532,VENTA,sin respuesta
2048,2025-03-15T00:00:00.000000000,100350,APP,PP,7906.38,0.5002,SIN_CONTACTO,numero invalido
2049,2025-02-04T00:00:00.000000000,100175,SMS,Extracash,11261.15,0.2251,REBOTE,numero invalido
2050,2025-06-18T00:00:00.000000000,100100,TLV,TC,3525.0,0.292,VENTA,sin respuesta
2051,2025-04-12T00:00:00.000000000,100486,app ,PP,5546.79,0.3742,REBOTE,mail abierto
2052,2025-04-12T00:00:00.000000000,100550,html ,TC,5749.94,0.4819,SIN_CONTACTO,solicita llamada
2053,2025-01-19T00:00:00.000000000,100491,HTML,PP,9408.9,0.436,VENTA,solicita llamada
2054,2025-02-08T00:00:00.000000000,100300,TLV,Extracash,5975.78,0.3975,NO_CALIFICA,solicita llamada
2055,2025-03-21T00:00:00.000000000,100517,TLV,PP,10970.6,0.4502,NO_INTERESADO,solicita llamada
2056,2025-04-09T00:00:00.000000000,100419,TLV,PP,5593.91,0.6391,VENTA,no contesta
2057,2025-01-20T00:00:00.000000000,100406,SMS,Extracash,6742.96,0.1325,SIN_CONTACTO,cliente interesado
2058,2025-06-04T00:00:00.000000000,100109,HTML,Extracash,12453.66,0.0924,VENTA,no contesta
2059,2025-04-01T00:00:00.000000000,100037,HTML,TC,10643.6,0.4269,VENTA,numero invalido
2060,2025-05-03T00:00:00.000000000,100284,APP,PP,9716.81,0.2647,REBOTE,mail abierto
2061,2025-01-05T00:00:00.000000000,100110,TLV,PP,8759.18,0.2383,NO_INTERESADO,no contesta
2062,2025-05-31T00:00:00.000000000,100428,HTML,Seguro,15480.32,0.3592,VENTA,no contesta
2063,2025-01-28T00:00:00.000000000,100365,APP,Seguro,18969.3,0.1974,REBOTE,solicita llamada
2064,2025-01-07T00:00:00.000000000,100232,APP,PP,7300.27,0.1094,VENTA,cliente interesado
2065,2025-04-10T00:00:00.000000000,100311,SMS,TC,6014.06,0.5259,REBOTE,solicita llamada
2066,2025-06-25T00:00:00.000000000,100039,SMS,TC,5063.02,0.2089,SIN_CONTACTO,cliente interesado
2067,2025-06-29T00:00:00.000000000,100309,TLV,PP,23090.55,0.2409,SIN_CONTACTO,no contesta
2068,2025-06-16T00:00:00.000000000,100281,HTML,PP,5480.43,0.3231,SIN_CONTACTO,cliente interesado
2069,2025-03-20T00:00:00.000000000,100060,SMS,PP,4338.29,0.0506,SIN_CONTACTO,cliente interesado
2070,2025-04-02T00:00:00.000000000,100494,sms,Seguro,10352.69,0.1413,NO_INTERESADO,solicita llamada
2071,2025-03-16T00:00:00.000000000,100308,SMS,TC,15892.43,0.2796,NO_CALIFICA,cliente interesado
2072,2025-06-17T00:00:00.000000000,100277,APP,PP,S/ 4551.86,0.07,SIN_CONTACTO,mail abierto
2073,2025-06-20T00:00:00.000000000,100421,SMS,PP,8356.74,0.1439,NO_INTERESADO,mail abierto
2074,2025-02-02T00:00:00.000000000,100587,APP,TC,4080.58,0.6563,NO_INTERESADO,sin respuesta
2075,2025-04-07T00:00:00.000000000,100298,APP,Extracash,S/ 6114.32,0.3887,NO_CALIFICA,mail abierto
2076,2025-03-08T00:00:00.000000000,100335,TLV,PP,21779.97,0.0848,SIN_CONTACTO,mail abierto
2077,2025-05-17T00:00:00.000000000,100416,TLV,Extracash,9804.02,0.3216,SIN_CONTACTO,no contesta
2078,2025-01-31T00:00:00.000000000,100529,app ,PP,7757.48,0.5184,NO_INTERESADO,no contesta
2079,2025-03-20T00:00:00.000000000,100216,HTML,PP,250000,0.2114,NO_INTERESADO,sin respuesta
2080,2025-05-02T00:00:00.000000000,100019,HTML,TC,10439.0,0.3472,REBOTE,no contesta
2081,2025-06-15T00:00:00.000000000,100406,HTML,PP,8455.24,0.1589,SIN_CONTACTO,numero invalido
2082,2025-06-16T00:00:00.000000000,100378,APP,TC,4672.72,0.3294,NO_INTERESADO,solicita llamada
2083,2025-05-19T00:00:00.000000000,100087,TLV,TC,4688.97,0.4938,SIN_CONTACTO,mail abierto
2084,2025-06-18T00:00:00.000000000,100306,html ,PP,26834.23,0.3962,SIN_CONTACTO,mail abierto
2085,2025-01-20T00:00:00.000000000,100355,html ,Extracash,5890.13,0.1612,NO_INTERESADO,solicita llamada
2086,2025-01-15T00:00:00.000000000,100214,TLV,Extracash,17215.06,0.0858,SIN_CONTACTO,no contesta
2087,2025-03-15T00:00:00.000000000,100062,HTML,Extracash,6041.4,0.4221,NO_INTERESADO,solicita llamada
2088,2025-05-20T00:00:00.000000000,100541,APP,TC,S/ 18215.41,0.2369,NO_CALIFICA,numero invalido
2089,2025-01-23T00:00:00.000000000,100379,TLV,PP,13090.67,0.2941,NO_INTERESADO,sin respuesta
2090,2025-04-12T00:00:00.000000000,100055,HTML,TC,7972.68,0.2452,NO_INTERESADO,numero invalido
2091,2025-06-14T00:00:00.000000000,100057,SMS,TC,26843.23,0.4851,VENTA,mail abierto
2092,2025-02-09T00:00:00.000000000,100291,SMS,TC,5368.75,0.2556,NO_CALIFICA,no contesta
2093,2025-03-12T00:00:00.000000000,100511,sms,Extracash,7871.78,0.289,NO_CALIFICA,cliente interesado
2094,2025-06-11T00:00:00.000000000,100183,HTML,PP,S/ 5598.09,0.1438,NO_INTERESADO,no contesta
2095,2025-05-12T00:00:00.000000000,100128,TLV,Seguro,5851.71,0.2608,NO_CALIFICA,mail abierto
2096,2025-04-06T00:00:00.000000000,100576,HTML,TC,7336.97,0.1814,NO_INTERESADO,no contesta
2097,2025-01-14T00:00:00.000000000,100388,APP,PP,5303.46,0.4658,VENTA,mail abierto
2098,2025-01-08T00:00:00.000000000,100468,HTML,TC,7489.12,0.0507,NO_INTERESADO,mail abierto
2099,2025-03-31T00:00:00.000000000,100201,HTML,Seguro,21217.21,0.2481,SIN_CONTACTO,solicita llamada
2100,2025-03-10T00:00:00.000000000,100120,sms,TC,3458.54,0.497,NO_INTERESADO,solicita llamada
2101,2025-01-12T00:00:00.000000000,100068,SMS,PP,4504.79,0.3861,VENTA,solicita llamada
2102,2025-05-04T00:00:00.000000000,100076,TLV,PP,5316.23,0.4569,VENTA,numero invalido
2103,2025-06-28T00:00:00.000000000,100329,HTML,TC,S/ 6935.74,0.2185,NO_INTERESADO,no contesta
2104,2025-06-04T00:00:00.000000000,100014,APP,Seguro,15546.31,0.4062,VENTA,solicita llamada
2105,2025-03-04T00:00:00.000000000,100314,TLV,TC,13265.94,0.5363,NO_INTERESADO,mail abierto
2106,2025-02-06T00:00:00.000000000,100107,sms,TC,11620.58,0.0829,SIN_CONTACTO,cliente interesado
2107,2025-03-05T00:00:00.000000000,100463,HTML,PP,10002.01,0.0526,NO_INTERESADO,solicita llamada
2108,2025-04-18T00:00:00.000000000,100557,sms,PP,33126.35,0.1833,VENTA,numero invalido
2109,2025-05-21T00:00:00.000000000,100467,TLV,Extracash,,0.2054,NO_CALIFICA,mail abierto
2110,2025-01-16T00:00:00.000000000,100523,SMS,PP,4768.23,0.3154,SIN_CONTACTO,mail abierto
2111,2025-04-14T00:00:00.000000000,100523,APP,TC,8827.07,0.1439,VENTA,no contesta
2112,2025-06-15T00:00:00.000000000,100479,TLV,TC,10012.32,0.379,VENTA,cliente interesado
2113,2025-04-04T00:00:00.000000000,100291,APP,TC,7860.07,0.1716,NO_INTERESADO,numero invalido
2114,2025-01-02T00:00:00.000000000,100240,TLV,Extracash,5651.83,0.236,NO_INTERESADO,mail abierto
2115,2025-01-28T00:00:00.000000000,100275,TLV,TC,4376.71,0.3215,SIN_CONTACTO,solicita llamada
2116,2025-06-25T00:00:00.000000000,100289,APP,PP,S/ 7693.46,0.1651,NO_INTERESADO,mail abierto
2117,2025-04-23T00:00:00.000000000,100107,SMS,TC,6077.83,0.3197,REBOTE,numero invalido
2118,2025-04-13T00:00:00.000000000,100345,TLV,TC,6878.62,0.2875,SIN_CONTACTO,no contesta
2119,2025-04-15T00:00:00.000000000,100053,SMS,PP,4955.49,0.1543,VENTA,sin respuesta
2120,2025-05-17T00:00:00.000000000,100486,SMS,Seguro,18608.68,0.3862,NO_INTERESADO,solicita llamada
2121,2025-03-19T00:00:00.000000000,100052,app ,TC,11451.12,0.1978,NO_INTERESADO,sin respuesta
2122,2025-05-02T00:00:00.000000000,100002,app ,Seguro,S/ 24626.03,0.0573,REBOTE,sin respuesta
2123,2025-03-20T00:00:00.000000000,100528,APP,Extracash,6751.93,0.4568,VENTA,solicita llamada
2124,2025-04-02T00:00:00.000000000,100108,SMS,PP,9241.49,0.528,NO_INTERESADO,cliente interesado
2125,2025-02-25T00:00:00.000000000,100038,APP,PP,7812.51,0.377,NO_INTERESADO,cliente interesado
2126,2025-03-21T00:00:00.000000000,100348,SMS,Extracash,S/ 9051.56,0.0601,NO_INTERESADO,mail abierto
2127,2025-01-13T00:00:00.000000000,100027,HTML,PP,7781.16,0.102,SIN_CONTACTO,no contesta
2128,2025-02-07T00:00:00.000000000,100084,sms,Seguro,8179.06,0.0778,NO_INTERESADO,numero invalido
2129,2025-01-04T00:00:00.000000000,100254,HTML,Seguro,3047.93,0.347,NO_INTERESADO,mail abierto
2130,2025-02-21T00:00:00.000000000,100562,HTML,Extracash,7712.22,0.1221,NO_INTERESADO,numero invalido
2131,2025-02-13T00:00:00.000000000,100510,TLV,TC,13059.77,0.048,REBOTE,cliente interesado
2132,2025-01-18T00:00:00.000000000,100026,TLV,TC,3086.76,0.1793,NO_INTERESADO,numero invalido
2133,2025-06-26T00:00:00.000000000,100209,SMS,Seguro,,0.2715,SIN_CONTACTO,numero invalido
2134,2025-02-18T00:00:00.000000000,100584,APP,TC,12236.14,0.3664,SIN_CONTACTO,solicita llamada
2135,2025-05-10T00:00:00.000000000,100088,sms,PP,17873.0,0.4211,NO_INTERESADO,mail abierto
2136,2025-04-29T00:00:00.000000000,100128,TLV,Extracash,8544.75,0.2018,NO_INTERESADO,no contesta
2137,2025-01-18T00:00:00.000000000,100490,SMS,PP,11482.69,0.2725,NO_INTERESADO,sin respuesta
2138,2025-04-10T00:00:00.000000000,100116,HTML,PP,23327.2,0.2482,VENTA,no contesta
2139,2025-04-22T00:00:00.000000000,100077,tlv ,PP,18179.53,0.2838,NO_INTERESADO,numero invalido
2140,2025-04-13T00:00:00.000000000,100254,HTML,Extracash,6994.6,0.4596,VENTA,no contesta
2141,2025-05-01T00:00:00.000000000,100537,SMS,Extracash,6432.41,0.2942,NO_INTERESADO,sin respuesta
2142,2025-04-06T00:00:00.000000000,100382,APP,PP,15615.4,0.422,NO_INTERESADO,no contesta
2143,2025-06-07T00:00:00.000000000,100585,TLV,Extracash,10108.15,0.1838,VENTA,no contesta
2144,2025-06-21T00:00:00.000000000,100587,HTML,TC,6655.93,0.2192,SIN_CONTACTO,mail abierto
2145,2025-05-07T00:00:00.000000000,100373,sms,PP,7889.7,0.2804,SIN_CONTACTO,solicita llamada
2146,2025-06-03T00:00:00.000000000,100285,html ,PP,10638.82,0.5276,NO_INTERESADO,sin respuesta
2147,2025-03-12T00:00:00.000000000,100573,HTML,TC,8024.43,0.2649,REBOTE,numero invalido
2148,2025-02-17T00:00:00.000000000,100538,APP,PP,7790.44,0.3027,SIN_CONTACTO,sin respuesta
2149,2025-06-11T00:00:00.000000000,100329,TLV,TC,7866.58,0.1344,VENTA,mail abierto
2150,2025-04-11T00:00:00.000000000,100534,APP,PP,3962.99,0.2786,VENTA,solicita llamada
2151,2025-06-28T00:00:00.000000000,100261,HTML,TC,23097.98,0.2342,REBOTE,cliente interesado
2152,2025-06-25T00:00:00.000000000,100590,APP,PP,17433.1,0.1921,NO_INTERESADO,no contesta
2153,2025-03-24T00:00:00.000000000,100230,APP,PP,20462.89,0.5024,VENTA,sin respuesta
2154,2025-02-18T00:00:00.000000000,100215,APP,TC,8317.33,0.1232,NO_CALIFICA,cliente interesado
2155,2025-02-07T00:00:00.000000000,100224,SMS,Extracash,9585.82,0.6227,REBOTE,cliente interesado
2156,2025-05-07T00:00:00.000000000,100284,SMS,Extracash,12258.08,0.2006,VENTA,cliente interesado
2157,2025-01-13T00:00:00.000000000,100001,TLV,PP,14011.46,0.1302,SIN_CONTACTO,cliente interesado
2158,2025-04-28T00:00:00.000000000,100012,HTML,PP,3298.4,0.2156,NO_INTERESADO,solicita llamada
2159,2025-02-23T00:00:00.000000000,100319,SMS,TC,10860.64,0.1734,NO_CALIFICA,numero invalido
2160,2025-05-02T00:00:00.000000000,100230,HTML,Seguro,5189.26,0.1939,REBOTE,solicita llamada
2161,2025-02-24T00:00:00.000000000,100578,SMS,PP,8605.64,0.6515,NO_INTERESADO,mail abierto
2162,2025-04-11T00:00:00.000000000,100212,SMS,Extracash,6232.94,0.1167,SIN_CONTACTO,no contesta
2163,2025-06-27T00:00:00.000000000,100341,SMS,PP,22699.96,0.0564,SIN_CONTACTO,sin respuesta
2164,2025-05-15T00:00:00.000000000,100074,APP,Extracash,12008.45,0.1195,NO_INTERESADO,solicita llamada
2165,2025-01-20T00:00:00.000000000,100062,HTML,PP,8817.2,0.2555,NO_INTERESADO,mail abierto
2166,2025-03-09T00:00:00.000000000,100499,SMS,PP,19162.77,0.4892,NO_INTERESADO,cliente interesado
2167,2025-04-07T00:00:00.000000000,100358,TLV,PP,8610.98,0.2676,NO_INTERESADO,mail abierto
2168,2025-06-19T00:00:00.000000000,100167,sms,TC,6026.04,0.2013,NO_INTERESADO,sin respuesta
2169,2025-04-07T00:00:00.000000000,100528,APP,PP,8089.22,0.6393,NO_INTERESADO,no contesta
2170,2025-04-13T00:00:00.000000000,100078,SMS,Extracash,7333.13,0.399,NO_INTERESADO,solicita llamada
2171,2025-02-27T00:00:00.000000000,100423,SMS,Seguro,9188.12,0.1306,NO_INTERESADO,no contesta
2172,2025-03-03T00:00:00.000000000,100069,SMS,TC,S/ 14163.5,0.3143,NO_INTERESADO,numero invalido
2173,2025-03-23T00:00:00.000000000,100059,HTML,PP,8393.76,0.4006,NO_INTERESADO,numero invalido
2174,2025-04-26T00:00:00.000000000,100014,sms,PP,8638.94,0.5808,NO_INTERESADO,solicita llamada
2175,2025-05-17T00:00:00.000000000,100356,TLV,Extracash,15562.37,0.526,NO_INTERESADO,solicita llamada
2176,2025-05-05T00:00:00.000000000,100453,SMS,PP,10478.61,0.2708,NO_CALIFICA,mail abierto
2177,2025-02-11T00:00:00.000000000,100153,TLV,TC,15026.36,0.5916,SIN_CONTACTO,mail abierto
2178,2025-06-16T00:00:00.000000000,100319,sms,Extracash,,0.3159,NO_INTERESADO,cliente interesado
2179,2025-05-04T00:00:00.000000000,100459,SMS,TC,4396.71,0.1297,SIN_CONTACTO,cliente interesado
2180,2025-04-26T00:00:00.000000000,100314,SMS,TC,4853.76,0.1596,NO_INTERESADO,no contesta
2181,2025-06-04T00:00:00.000000000,100084,TLV,PP,3620.76,0.3548,NO_INTERESADO,mail abierto
2182,2025-04-05T00:00:00.000000000,100248,HTML,PP,16662.5,0.2284,VENTA,sin respuesta
2183,2025-06-01T00:00:00.000000000,100439,SMS,PP,11227.16,0.2038,NO_INTERESADO,cliente interesado
2184,2025-03-05T00:00:00.000000000,100578,HTML,PP,6909.92,0.65,SIN_CONTACTO,sin respuesta
2185,2025-06-23T00:00:00.000000000,100490,SMS,PP,5215.88,0.2197,SIN_CONTACTO,numero invalido
2186,2025-03-19T00:00:00.000000000,100226,TLV,Seguro,10901.85,0.4631,SIN_CONTACTO,numero invalido
2187,2025-04-28T00:00:00.000000000,100068,HTML,PP,8328.67,0.0584,NO_INTERESADO,mail abierto
2188,2025-02-21T00:00:00.000000000,100284,TLV,TC,10660.84,0.4325,NO_INTERESADO,no contesta
2189,2025-04-24T00:00:00.000000000,100190,SMS,TC,5651.1,0.3337,NO_INTERESADO,cliente interesado
2190,2025-04-23T00:00:00.000000000,100414,HTML,Seguro,4890.01,0.3053,VENTA,solicita llamada
2191,2025-01-22T00:00:00.000000000,100135,sms,Seguro,21083.62,0.2029,NO_INTERESADO,mail abierto
2192,2025-06-05T00:00:00.000000000,100557,sms,TC,5325.9,0.2987,SIN_CONTACTO,cliente interesado
2193,2025-05-18T00:00:00.000000000,100064,TLV,TC,8841.83,0.3504,VENTA,mail abierto
2194,2025-04-18T00:00:00.000000000,100515,SMS,TC,18565.93,0.5188,NO_CALIFICA,cliente interesado
2195,2025-05-09T00:00:00.000000000,100142,APP,TC,3294.34,0.423,NO_CALIFICA,no contesta
2196,2025-02-06T00:00:00.000000000,100528,APP,Extracash,13115.68,0.0787,VENTA,sin respuesta
2197,2025-05-09T00:00:00.000000000,100564,TLV,Extracash,9296.28,0.1365,NO_INTERESADO,no contesta
2198,2025-01-07T00:00:00.000000000,100109,TLV,PP,8278.72,0.1078,REBOTE,no contesta
2199,2025-02-06T00:00:00.000000000,100571,HTML,TC,10374.45,0.1747,NO_INTERESADO,no contesta
2200,2025-06-08T00:00:00.000000000,100566,sms,PP,4688.85,0.1844,REBOTE,mail abierto
2201,2025-06-29T00:00:00.000000000,100194,TLV,PP,,0.1873,SIN_CONTACTO,cliente interesado
2202,2025-02-23T00:00:00.000000000,100494,app ,TC,25075.72,0.1534,NO_INTERESADO,solicita llamada
2203,2025-05-18T00:00:00.000000000,100055,SMS,TC,7660.09,0.1742,NO_INTERESADO,no contesta
2204,2025-05-05T00:00:00.000000000,100197,TLV,TC,14548.89,0.5409,NO_INTERESADO,no contesta
2205,2025-05-19T00:00:00.000000000,100013,sms,PP,16373.13,0.1653,SIN_CONTACTO,solicita llamada
2206,2025-06-21T00:00:00.000000000,100483,HTML,TC,10476.59,0.179,NO_INTERESADO,no contesta
2207,2025-02-25T00:00:00.000000000,100128,TLV,TC,11481.04,0.2731,VENTA,solicita llamada
2208,2025-06-20T00:00:00.000000000,100571,SMS,PP,13202.31,0.3702,REBOTE,mail abierto
2209,2025-04-08T00:00:00.000000000,100396,SMS,TC,21146.12,0.2572,VENTA,solicita llamada
2210,2025-04-11T00:00:00.000000000,100445,SMS,Extracash,11708.51,0.14,REBOTE,no contesta
2211,2025-03-27T00:00:00.000000000,100212,HTML,TC,17808.61,0.2424,REBOTE,numero invalido
2212,2025-06-15T00:00:00.000000000,100443,tlv ,TC,7642.68,0.0832,SIN_CONTACTO,solicita llamada
2213,2025-06-20T00:00:00.000000000,100555,TLV,PP,7113.16,0.6034,SIN_CONTACTO,numero invalido
2214,2025-03-14T00:00:00.000000000,100503,TLV,Extracash,S/ 9379.75,0.343,VENTA,no contesta
2215,2025-01-25T00:00:00.000000000,100003,HTML,TC,11140.83,0.4694,VENTA,cliente interesado
2216,2025-06-20T00:00:00.000000000,100527,HTML,TC,11998.44,0.469,REBOTE,no contesta
2217,2025-01-26T00:00:00.000000000,100317,TLV,TC,25865.86,0.0606,NO_INTERESADO,no contesta
2218,2025-05-03T00:00:00.000000000,100468,APP,TC,14152.27,0.4525,REBOTE,no contesta
2219,2025-03-11T00:00:00.000000000,100517,tlv ,PP,9279.94,0.2348,NO_INTERESADO,no contesta
2220,2025-01-15T00:00:00.000000000,100046,TLV,Seguro,26451.21,0.0697,REBOTE,sin respuesta
2221,2025-06-25T00:00:00.000000000,100317,tlv ,Extracash,10720.89,0.3965,NO_INTERESADO,mail abierto
2222,2025-05-27T00:00:00.000000000,100125,HTML,PP,10891.75,0.1997,NO_INTERESADO,sin respuesta
2223,2025-03-03T00:00:00.000000000,100243,SMS,PP,11718.43,0.2395,VENTA,numero invalido
2224,2025-01-30T00:00:00.000000000,100072,TLV,Extracash,7481.18,0.3829,SIN_CONTACTO,solicita llamada
2225,2025-04-20T00:00:00.000000000,100357,TLV,Extracash,4950.3,0.2958,NO_INTERESADO,cliente interesado
2226,2025-06-30T00:00:00.000000000,100279,TLV,PP,9634.23,0.3379,NO_INTERESADO,numero invalido
2227,2025-02-18T00:00:00.000000000,100022,HTML,Extracash,7573.32,0.2201,NO_INTERESADO,sin respuesta
2228,2025-01-09T00:00:00.000000000,100039,app ,PP,5601.16,0.3646,SIN_CONTACTO,mail abierto
2229,2025-01-28T00:00:00.000000000,100261,sms,Extracash,9568.84,0.6597,NO_CALIFICA,cliente interesado
2230,2025-05-18T00:00:00.000000000,100330,APP,PP,8045.9,0.3118,SIN_CONTACTO,mail abierto
2231,2025-06-17T00:00:00.000000000,100378,APP,Seguro,6496.17,0.1358,SIN_CONTACTO,sin respuesta
2232,2025-01-28T00:00:00.000000000,100554,HTML,PP,3408.72,0.1715,REBOTE,solicita llamada
2233,2025-01-03T00:00:00.000000000,100250,SMS,Seguro,8180.61,0.1625,NO_INTERESADO,sin respuesta
2234,2025-04-08T00:00:00.000000000,100588,HTML,PP,23339.61,0.2857,NO_INTERESADO,no contesta
2235,2025-04-08T00:00:00.000000000,100573,HTML,PP,14536.0,0.1523,NO_INTERESADO,mail abierto
2236,2025-03-09T00:00:00.000000000,100022,sms,PP,16148.95,0.2486,REBOTE,solicita llamada
2237,2025-02-05T00:00:00.000000000,100123,SMS,TC,8862.66,0.4608,NO_INTERESADO,no contesta
2238,2025-06-08T00:00:00.000000000,100409,SMS,PP,15925.62,0.2804,NO_INTERESADO,mail abierto
2239,2025-06-01T00:00:00.000000000,100086,HTML,TC,250000,0.1734,VENTA,sin respuesta
2240,2025-02-19T00:00:00.000000000,100085,APP,TC,6993.27,0.3054,NO_INTERESADO,mail abierto
2241,2025-02-07T00:00:00.000000000,100505,SMS,Extracash,11890.06,0.3107,VENTA,sin respuesta
2242,2025-05-11T00:00:00.000000000,100517,SMS,TC,4128.16,0.2771,NO_INTERESADO,mail abierto
2243,2025-03-16T00:00:00.000000000,100396,sms,TC,9249.38,0.242,NO_INTERESADO,no contesta
2244,2025-06-20T00:00:00.000000000,100018,APP,PP,10561.42,0.2768,SIN_CONTACTO,solicita llamada
2245,2025-06-07T00:00:00.000000000,100446,TLV,TC,22453.03,0.1922,SIN_CONTACTO,numero invalido
2246,2025-01-12T00:00:00.000000000,100061,HTML,TC,6130.67,0.0536,NO_INTERESADO,cliente interesado
2247,2025-02-21T00:00:00.000000000,100382,app ,PP,11277.18,0.4346,SIN_CONTACTO,solicita llamada
2248,2025-05-10T00:00:00.000000000,100194,SMS,TC,6292.07,0.2445,SIN_CONTACTO,numero invalido
2249,2025-01-10T00:00:00.000000000,100591,APP,PP,6666.49,0.218,SIN_CONTACTO,mail abierto
2250,2025-01-16T00:00:00.000000000,100003,HTML,PP,2067.21,0.357,NO_INTERESADO,sin respuesta
2251,2025-02-16T00:00:00.000000000,100024,app ,PP,5381.7,0.0536,NO_INTERESADO,no contesta
2252,2025-05-21T00:00:00.000000000,100397,HTML,TC,16772.81,0.3222,SIN_CONTACTO,solicita llamada
2253,2025-06-25T00:00:00.000000000,100031,APP,Extracash,11890.85,0.3191,SIN_CONTACTO,cliente interesado
2254,2025-06-05T00:00:00.000000000,100123,APP,PP,9773.41,0.4033,VENTA,numero invalido
2255,2025-02-11T00:00:00.000000000,100581,SMS,TC,S/ 34291.62,0.0479,NO_INTERESADO,cliente interesado
2256,2025-01-26T00:00:00.000000000,100431,HTML,PP,12040.16,0.3423,REBOTE,cliente interesado
2257,2025-02-02T00:00:00.000000000,100145,html ,PP,4577.29,0.2161,SIN_CONTACTO,cliente interesado
2258,2025-06-10T00:00:00.000000000,100569,TLV,Extracash,,0.4235,SIN_CONTACTO,sin respuesta
2259,2025-05-07T00:00:00.000000000,100478,TLV,TC,8696.05,0.1078,VENTA,no contesta
2260,2025-03-21T00:00:00.000000000,100282,APP,TC,21495.43,0.1358,NO_CALIFICA,sin respuesta
2261,2025-04-09T00:00:00.000000000,100071,SMS,Extracash,5501.71,0.2977,NO_INTERESADO,cliente interesado
2262,2025-02-25T00:00:00.000000000,100282,TLV,PP,11296.47,0.3036,SIN_CONTACTO,cliente interesado
2263,2025-05-11T00:00:00.000000000,100150,SMS,PP,,0.4515,NO_INTERESADO,numero invalido
2264,2025-06-24T00:00:00.000000000,100597,HTML,PP,5778.11,0.4085,SIN_CONTACTO,no contesta
2265,2025-04-28T00:00:00.000000000,100350,APP,PP,9416.19,0.3034,NO_INTERESADO,solicita llamada
