prestamo_id,fecha_originacion,segmento,monto,plazo_meses,score_crediticio,ingreso_anual,dti,tasa_interes,default,perdida_dado_default
710747,2024-02-25,PYME,61152.24,60,741,90466,0.039,7.45,0,0
706855,2024-02-25,Retail,18973.95,120,697,102161,0.25,11.44,0,0
710660,2024-02-25,Retail,6248.09,24,628,24764,0.324,13.96,0,0
702853,2024-02-25,Retail,15285.75,60,713,19714,0.175,10.75,0,0
709235,2024-02-25,Retail,10592.54,24,638,31034,0.264,12.71,0,0
703704,2024-02-25,Retail,8105.6,60,801,62652,0.122,6.75,0,0
713856,2024-02-25,PYME,179655.21,36,712,94150,0.111,10.03,0,0
701252,2024-02-25,Retail,12197.41,60,782,19306,0.202,8.92,0,0
707500,2024-02-25,Retail,6809.01,36,842,34228,0.097,7.47,0,0
718099,2024-02-25,Retail,14763.87,24,628,51445,0.321,14.3,0,0
701609,2024-02-25,Retail,4395.83,12,695,16171,0.257,11.02,0,0
710457,2024-02-25,Retail,11732.97,48,761,64990,0.188,8.25,0,0
711911,2024-02-25,PYME,135518.35,36,586,137825,0.364,16.41,0,0
717667,2024-02-25,Retail,6714.5,24,734,45392,0.129,9.59,0,0
706635,2024-02-26,Retail,17528.56,84,592,35036,0.228,14.65,0,0
719564,2024-02-26,Retail,4741.53,12,625,49905,0.216,12.54,0,0
702548,2024-02-26,Retail,11763.28,36,825,46320,0.02,4.94,0,0
713748,2024-02-26,Retail,16102.58,60,594,59324,0.345,18.81,1,7448.38
706788,2024-02-26,PYME,122516.99,48,738,149577,0.193,10.04,0,0
708447,2024-02-26,PYME,55840.07,48,612,169047,0.387,14.43,0,0
709613,2024-02-26,Retail,18742.07,48,814,61031,0.17,5.67,0,0
712709,2024-02-26,Retail,8565.95,60,698,58621,0.177,11.02,0,0
700820,2024-02-26,Retail,4021.88,24,796,65767,0.089,8.38,0,0
706030,2024-02-26,Retail,16548.85,60,799,31432,0.02,6.01,0,0
702888,2024-02-26,Retail,3679.34,84,664,48396,0.288,15.23,0,0
716748,2024-02-26,PYME,34275.92,48,625,77719,0.153,14.99,0,0
701555,2024-02-26,PYME,36210.05,120,572,75642,0.394,16.23,0,0
709792,2024-02-26,Retail,5656.39,48,556,29103,0.361,19.09,1,1631.93
715892,2024-02-26,Retail,4698.63,24,736,57957,0.087,9.78,0,0
715703,2024-02-26,PYME,137291.48,36,720,133481,0.201,8.8,0,0
702921,2024-02-26,Retail,14802.23,60,766,35255,0.099,9.68,0,0
710641,2024-02-26,PYME,59718.03,84,644,182327,0.307,14.26,0,0
716940,2024-02-26,PYME,105431.38,12,750,129958,0.265,9.58,0,0
716677,2024-02-26,Retail,44774.36,36,709,119148,0.248,12.95,1,12306.8
703926,2024-02-26,Retail,6527.83,60,708,48400,0.16,11.48,0,0
701975,2024-02-26,Retail,25857.04,48,676,43369,0.163,11.78,0,0
710905,2024-02-27,Retail,13814.24,84,573,36122,0.115,16.99,0,0
705453,2024-02-27,Retail,25525.85,24,743,58118,0.078,7.47,0,0
718186,2024-02-27,Retail,26590.84,60,735,27630,0.102,10.55,0,0
713326,2024-02-27,PYME,33781.81,24,720,207994,0.02,8.13,0,0
711718,2024-02-27,Retail,4404.72,36,703,27129,0.103,9.87,1,980.04
702709,2024-02-27,PYME,288297.93,36,636,189753,0.272,13.4,0,0
714364,2024-02-27,Retail,28753.91,12,533,30031,0.225,15.21,1,13810.86
714631,2024-02-27,Retail,12888.41,36,624,46753,0.117,15.18,0,0
707701,2024-02-27,Retail,11769.37,60,649,57295,0.14,13.86,0,0
704850,2024-02-27,Retail,13256.12,60,645,29451,0.202,11.45,0,0
707622,2024-02-27,Retail,23089.16,48,733,53266,0.251,9.29,0,0
708958,2024-02-27,Retail,11014.24,60,679,22013,0.215,11.09,0,0
717087,2024-02-27,Retail,8342.97,24,782,25122,0.02,7.15,0,0
718187,2024-02-27,Retail,11867.08,24,760,23973,0.252,11.28,0,0
714837,2024-02-27,Retail,4154.69,36,655,27161,0.286,12.41,0,0
719929,2024-02-27,Corporativo,587098.05,12,661,957789,0.091,11.17,0,0
708290,2024-02-27,PYME,41683.18,84,734,112131,0.267,12.29,0,0
717744,2024-02-27,Retail,4376.73,48,631,43829,0.244,12.51,1,2801.94
716608,2024-02-27,Retail,7117.59,12,645,12448,0.25,13.54,1,1764.74
705829,2024-02-27,PYME,98217.51,48,799,112475,0.124,8.97,1,16823.52
703683,2024-02-27,Retail,38271.06,24,656,65868,0.356,14.55,1,22423.53
703809,2024-02-28,PYME,21382.93,36,709,183480,0.27,11.52,0,0
715583,2024-02-28,Retail,11118.12,48,776,26147,0.057,7.77,0,0
702568,2024-02-28,PYME,88165.76,84,686,92253,0.223,12.97,0,0
707744,2024-02-28,PYME,72444.06,24,750,215674,0.093,9.17,0,0
712397,2024-02-28,Retail,15587.65,84,850,29133,0.02,3.11,0,0
712904,2024-02-28,Retail,13986.92,36,741,60205,0.319,10.11,1,3733.03
707092,2024-02-28,PYME,76244.71,36,771,84858,0.248,8.49,0,0
715489,2024-02-28,PYME,38928.84,36,681,222976,0.176,11.46,0,0
710771,2024-02-28,Retail,23858.08,48,789,37208,0.132,6.89,0,0
709034,2024-02-28,Retail,5640.97,36,595,44298,0.268,16.25,0,0
719868,2024-02-28,Corporativo,472727.67,12,745,765968,0.129,7.82,0,0
712827,2024-02-28,Retail,8177.07,48,772,31479,0.024,10.13,0,0
702360,2024-02-28,PYME,274444.41,36,653,87694,0.282,12.27,0,0
715646,2024-02-28,Retail,19525.38,36,686,52577,0.083,9.57,0,0
717154,2024-02-28,Corporativo,522593.54,48,798,1771909,0.02,6.69,0,0
718558,2024-02-28,Retail,7923.46,60,627,60464,0.161,16.14,1,2733.74
708896,2024-02-28,Retail,17879.59,60,700,22360,0.227,13.09,0,0
719781,2024-02-29,PYME,68404.73,36,705,102124,0.346,14.12,0,0
712677,2024-02-29,PYME,51313.52,60,741,174222,0.141,11.56,0,0
718216,2024-02-29,PYME,257723.57,60,632,126643,0.268,14.85,0,0
718453,2024-02-29,PYME,23007.64,12,788,226531,0.145,8.79,0,0
704914,2024-02-29,Retail,6873.27,24,669,20324,0.136,10.59,0,0
715575,2024-02-29,Retail,11396.75,36,769,29292,0.118,10.04,0,0
707230,2024-02-29,Retail,11524.65,60,680,28816,0.165,11.36,0,0
710677,2024-02-29,PYME,43114.58,48,781,97614,0.142,8.12,0,0
708136,2024-02-29,Retail,16089.85,60,579,24089,0.221,15.66,1,2793.1
701329,2024-02-29,Retail,10600.78,24,617,50807,0.174,12.4,0,0
706922,2024-02-29,Retail,11764.27,84,776,144850,0.166,10,0,0
701723,2024-02-29,Retail,16378.45,36,775,27931,0.02,8.61,0,0
713140,2024-02-29,PYME,221468.93,60,685,121828,0.24,11.27,0,0
701085,2024-02-29,PYME,132024.56,36,692,98711,0.167,11.6,0,0
712830,2024-02-29,Retail,8129.7,24,611,35641,0.289,13.88,0,0
706510,2024-02-29,PYME,24340.24,84,694,66177,0.243,12.98,0,0
713488,2024-03-01,Retail,49786.66,36,638,92730,0.155,12.76,0,0
712287,2024-03-01,PYME,162129.33,60,602,98108,0.295,13.44,0,0
701842,2024-03-01,Retail,5993.03,36,737,17684,0.198,6.64,0,0
703456,2024-03-01,Corporativo,1469386.24,48,679,1519582,0.229,11.84,0,0
705197,2024-03-01,Retail,10247.15,48,617,17133,0.345,15.86,0,0
716613,2024-03-01,PYME,32785.67,24,670,108418,0.389,14.07,0,0
710643,2024-03-01,Corporativo,1406121.22,48,508,2212493,0.279,18.91,0,0
714004,2024-03-01,Retail,8869.85,48,793,21355,0.059,6.5,0,0
714286,2024-03-01,Retail,15581.5,60,643,29602,0.146,14.58,1,9053.81
700054,2024-03-01,PYME,157633.22,36,741,645611,0.272,9.89,0,0
705472,2024-03-01,Corporativo,601253.58,84,633,830570,0.253,14.52,1,356250.99
706675,2024-03-01,Retail,8275.48,24,728,15054,0.02,8.24,0,0
706819,2024-03-01,Corporativo,179340.02,60,638,1178093,0.238,14.55,0,0
712802,2024-03-01,Retail,8236.67,60,829,22494,0.112,5.29,0,0
705715,2024-03-01,Retail,8624.92,120,682,35302,0.332,11.51,1,4482.34
714764,2024-03-01,Retail,16687.9,36,820,105928,0.045,7.66,0,0
713118,2024-03-01,Retail,7672.32,60,714,56447,0.266,10.58,0,0
711306,2024-03-01,Retail,8476.54,24,651,35780,0.1,12.88,0,0
717171,2024-03-02,PYME,36261.37,120,588,192398,0.368,19.15,1,35536.14
713876,2024-03-02,Retail,9050.12,24,730,42015,0.178,9.53,0,0
716017,2024-03-02,PYME,114569.52,48,797,396498,0.2,7.78,1,50624.86
714655,2024-03-02,Retail,8502.09,24,780,61345,0.121,6.93,0,0
715921,2024-03-02,PYME,128959.74,36,616,226871,0.382,17.15,1,31642.53
717881,2024-03-02,Retail,14352.49,48,695,39605,0.264,12.38,0,0
709724,2024-03-02,Retail,15490.31,48,584,33618,0.249,16.73,0,0
700966,2024-03-02,Corporativo,833990.4,24,633,1025002,0.316,16.2,0,0
710030,2024-03-02,Retail,17247.34,84,664,32959,0.125,12.18,0,0
713847,2024-03-02,Retail,21386.13,120,637,72031,0.253,15.44,0,0
717828,2024-03-02,Retail,10014.57,48,666,29589,0.151,12.57,0,0
717686,2024-03-03,Retail,16125.19,12,752,34983,0.048,8.99,0,0
716858,2024-03-03,Retail,4760.51,84,705,128137,0.055,12.34,1,3080.94
718899,2024-03-03,Retail,12031.64,36,750,16149,0.195,7.64,0,0
705016,2024-03-03,Retail,14007.44,36,646,139524,0.231,14.22,1,6443.91
709136,2024-03-03,Retail,11107,36,595,38407,0.317,14.84,0,0
713476,2024-03-03,Retail,15397.76,36,603,25815,0.349,15.21,1,5004.16
707754,2024-03-03,Retail,15422.48,120,721,21210,0.129,10.34,0,0
703856,2024-03-03,PYME,237348.42,36,739,127854,0.106,9.33,0,0
714735,2024-03-03,Retail,4067.72,48,656,33049,0.189,13.69,0,0
701536,2024-03-03,PYME,75382.9,24,741,144498,0.247,9.66,0,0
703449,2024-03-03,PYME,141142.41,24,670,53844,0.127,11.89,0,0
701633,2024-03-03,PYME,163226.13,24,623,361918,0.222,11.33,0,0
718638,2024-03-03,Retail,17280.62,60,555,49867,0.303,16,1,1334.19
713101,2024-03-03,Retail,30271.04,24,709,55917,0.127,10.53,0,0
718014,2024-03-03,Retail,12304.39,60,650,20138,0.192,10.39,0,0
719389,2024-03-03,Retail,22384.45,48,631,39721,0.131,13.73,1,12816.36
710175,2024-03-03,PYME,48007.58,48,629,263513,0.17,12.48,0,0
718645,2024-03-03,Retail,3024.76,84,761,29541,0.02,9.16,0,0
707037,2024-03-03,PYME,36839.24,36,690,95250,0.226,14.35,0,0
704852,2024-03-03,PYME,39190.05,12,565,219971,0.392,16.35,1,8860.62
718918,2024-03-03,Retail,15826.95,120,795,30959,0.035,6.62,0,0
708244,2024-03-04,Corporativo,552474.17,120,671,380978,0.131,12.62,0,0
718773,2024-03-04,Retail,19459.56,60,807,60088,0.02,4.82,0,0
705554,2024-03-04,PYME,82312.08,24,850,312864,0.199,5.85,0,0
713519,2024-03-04,Retail,9221.4,24,698,42838,0.069,9.67,0,0
701474,2024-03-04,Retail,10135.28,36,828,70671,0.138,4.28,0,0
716474,2024-03-04,Retail,8833.42,60,729,16594,0.173,10.18,0,0
705684,2024-03-04,Retail,11406.48,84,676,11019,0.176,11.38,0,0
708850,2024-03-04,Retail,16552.08,84,840,46737,0.02,4.35,0,0
709095,2024-03-04,Retail,9284.37,24,559,51527,0.414,18.75,0,0
706044,2024-03-04,Retail,10062.07,36,743,30718,0.319,9.03,0,0
717895,2024-03-04,Corporativo,1071216.65,48,745,2367217,0.129,8.85,0,0
703429,2024-03-04,PYME,191542.82,36,699,158528,0.339,11.75,0,0
719745,2024-03-04,PYME,33394.96,60,584,228947,0.232,15.74,0,0
715259,2024-03-04,Retail,13703.28,120,745,36292,0.167,9.88,0,0
700990,2024-03-04,PYME,133747.24,36,665,220745,0.229,10.77,0,0
712756,2024-03-04,Retail,30789.92,120,850,59445,0.083,4.6,0,0
704162,2024-03-04,PYME,31148.07,84,607,123040,0.328,15.92,1,7872.52
701493,2024-03-04,PYME,329347.54,36,707,134810,0.213,10.96,0,0
713812,2024-03-04,PYME,91836.93,48,653,117480,0.385,15.81,0,0
702371,2024-03-04,Retail,4141.71,84,639,48554,0.281,14.33,0,0
701791,2024-03-04,Retail,18513.78,36,672,38682,0.284,14.01,0,0
718199,2024-03-05,Retail,10532.3,36,690,68706,0.193,11.62,0,0
712039,2024-03-05,Retail,25440.77,60,709,153927,0.299,11.97,1,3274.72
718769,2024-03-05,PYME,65880.26,12,598,81752,0.185,14.46,0,0
710236,2024-03-05,PYME,149020.17,60,686,134755,0.155,10.85,0,0
703528,2024-03-05,PYME,75664.09,120,728,129034,0.185,12.95,0,0
703681,2024-03-05,Retail,18176.86,36,588,40145,0.31,16.62,0,0
719662,2024-03-05,Retail,8659.07,60,776,17084,0.049,6.24,0,0
708455,2024-03-05,Retail,10828.96,24,608,19013,0.325,13.44,0,0
705194,2024-03-05,PYME,119205.63,12,676,295155,0.237,11.17,0,0
719789,2024-03-06,Retail,10890.56,48,613,78739,0.426,16.04,0,0
704359,2024-03-06,PYME,110322.05,36,695,157125,0.14,11.52,0,0
717549,2024-03-06,Retail,15936.52,60,677,19221,0.182,11.5,0,0
707014,2024-03-06,Retail,9692.95,60,664,25308,0.258,11.66,0,0
710975,2024-03-06,Retail,8326.55,24,612,25335,0.247,13.84,0,0
704630,2024-03-06,Retail,14968.12,36,690,23969,0.276,10.73,0,0
709516,2024-03-06,PYME,89172.34,24,716,243167,0.247,9.98,0,0
719074,2024-03-06,Retail,26562.79,24,840,54536,0.207,6.88,0,0
711783,2024-03-06,PYME,35250.36,48,654,197579,0.237,13.87,0,0
706584,2024-03-06,Retail,23994.45,60,739,19016,0.027,7.62,0,0
715355,2024-03-06,Retail,16245.59,120,664,68687,0.257,12.95,0,0
719661,2024-03-06,PYME,89066.88,48,779,99165,0.236,9.53,0,0
717991,2024-03-06,Retail,24520.54,48,664,104295,0.302,12.34,0,0
713794,2024-03-06,Retail,11991.37,60,683,31174,0.279,12.59,0,0
713463,2024-03-06,Retail,9293.77,48,739,33941,0.115,10.33,0,0
706303,2024-03-06,Retail,20802.82,60,676,59114,0.293,13.45,0,0
706144,2024-03-06,Retail,8880.18,36,673,45032,0.164,12.72,0,0
715014,2024-03-06,Retail,21116.77,36,699,55511,0.151,10.7,0,0
719586,2024-03-06,Retail,13065.23,84,692,21866,0.219,10.31,0,0
706140,2024-03-06,Retail,12481.61,84,726,21793,0.109,7.08,0,0
714809,2024-03-07,Retail,21654.26,12,721,56012,0.131,10.89,0,0
710378,2024-03-07,Retail,6348.83,60,642,42077,0.334,13.97,0,0
712125,2024-03-07,PYME,152080.83,12,778,75151,0.02,8.3,0,0
712926,2024-03-07,PYME,58356.59,48,616,98522,0.324,15.33,1,16464.24
705305,2024-03-07,PYME,37763.08,24,649,93531,0.127,11.62,0,0
708237,2024-03-07,Retail,10017.51,12,587,52346,0.118,15.29,0,0
701148,2024-03-07,Retail,6834.44,36,730,23634,0.24,6.93,0,0
702271,2024-03-07,Retail,6103.75,60,563,54521,0.334,18.53,1,3953.81
711563,2024-03-07,Retail,45454.28,36,719,32588,0.081,8.1,0,0
706916,2024-03-07,Retail,5680.23,36,640,29906,0.403,14.77,0,0
714182,2024-03-07,Retail,9430.59,36,730,51643,0.148,10.59,0,0
719997,2024-03-07,PYME,28629.25,48,632,158589,0.164,14.43,0,0
711913,2024-03-07,Retail,11545.11,48,653,15000,0.09,11.6,0,0
704093,2024-03-07,Retail,3735.74,36,705,38575,0.18,10.01,0,0
708439,2024-03-07,Retail,19362.86,120,652,36495,0.376,13.99,0,0
717489,2024-03-07,PYME,55221.6,36,850,206032,0.096,6.04,0,0
714842,2024-03-07,Retail,9928.46,36,788,42593,0.116,7.61,0,0
704479,2024-03-08,Corporativo,1260944.37,60,640,560669,0.243,14.33,0,0
702424,2024-03-08,PYME,308818.09,24,518,135509,0.441,19.54,1,274055.5
705535,2024-03-08,PYME,137815.22,24,820,58452,0.02,5.74,0,0
717284,2024-03-08,PYME,171579.93,36,635,110522,0.184,13.16,0,0
700184,2024-03-08,PYME,106147.59,48,645,89042,0.299,12.95,1,11822.55
706488,2024-03-08,Retail,12316.72,36,662,38753,0.306,12.73,0,0
706845,2024-03-08,Retail,9283.19,36,572,34906,0.335,16.55,0,0
706616,2024-03-08,Retail,12537.41,120,788,29896,0.02,6.03,0,0
716580,2024-03-08,PYME,67674.98,12,711,51346,0.054,11.35,0,0
712876,2024-03-08,PYME,46676.5,36,579,136683,0.375,16.76,1,12785.16
708416,2024-03-08,Corporativo,569604.86,36,850,1597537,0.165,4.69,0,0
715510,2024-03-08,Retail,11754.82,36,472,33971,0.442,23.05,1,587.74
718070,2024-03-08,PYME,47433.29,60,745,74673,0.02,10.08,0,0
710885,2024-03-08,Retail,15966,120,658,42276,0.171,13.47,1,3103.36
708950,2024-03-08,Retail,36605.59,48,706,39885,0.236,11.94,0,0
710496,2024-03-08,Retail,19166.01,36,721,15974,0.122,8.91,0,0
702804,2024-03-08,Retail,12848.87,24,732,38484,0.071,8.54,0,0
702126,2024-03-08,Retail,19630.56,36,745,63042,0.274,9.6,0,0
704209,2024-03-09,Retail,16507.19,84,584,61427,0.378,13.41,0,0
701833,2024-03-09,Retail,10657.13,36,669,26085,0.208,13.48,0,0
711684,2024-03-09,PYME,189290.38,48,692,78062,0.115,10.85,0,0
707848,2024-03-09,Retail,10744.04,36,773,31594,0.139,7.77,0,0
711017,2024-03-09,Retail,8616.56,36,847,21298,0.13,5.73,0,0
717405,2024-03-09,Retail,8631.62,60,669,17442,0.222,14.08,0,0
712735,2024-03-09,Corporativo,1413101.21,48,685,426070,0.273,13.26,0,0
709941,2024-03-09,Retail,6273.73,24,709,47885,0.276,12.23,1,3720.69
715948,2024-03-09,Retail,21309.22,12,679,21886,0.167,11.38,0,0
704527,2024-03-09,PYME,63977.03,36,789,83862,0.02,7.54,0,0
702122,2024-03-09,Retail,8256.24,24,644,36937,0.237,13.23,1,5685.56
702286,2024-03-09,PYME,34729.27,48,717,300677,0.132,10.41,0,0
706191,2024-03-09,Retail,4933.89,24,661,24842,0.311,14.2,0,0
706729,2024-03-09,Retail,14676.7,60,741,31918,0.079,7.09,0,0
706400,2024-03-09,Retail,9984.68,36,738,80048,0.113,9.83,0,0
714530,2024-03-09,Retail,12715.72,12,636,52991,0.29,13.3,0,0
714581,2024-03-10,Retail,9246.53,48,713,54680,0.099,11.26,0,0
708561,2024-03-10,Retail,13123.9,36,693,34348,0.092,11.19,0,0
705199,2024-03-10,Retail,17652.38,36,558,63417,0.388,18.89,1,11825.8
705691,2024-03-10,Retail,10743.32,84,652,20401,0.429,14.44,0,0
719637,2024-03-10,PYME,117085.35,60,667,160478,0.02,8.17,1,52992.98
701433,2024-03-10,Retail,5707.22,36,656,45445,0.29,14.74,0,0
707649,2024-03-10,PYME,127916.65,36,850,219743,0.02,3.18,0,0
700472,2024-03-10,Retail,7677.1,60,608,44412,0.243,14.09,0,0
708106,2024-03-10,Retail,7270.1,48,707,29177,0.177,10.11,0,0
706390,2024-03-10,Retail,13334.69,48,684,37310,0.274,12.16,0,0
719246,2024-03-10,Retail,6572.8,36,740,26302,0.248,9.78,0,0
713191,2024-03-10,Corporativo,4123322.71,36,599,1105753,0.342,17.6,1,1739795.64
715820,2024-03-10,PYME,107427.87,24,689,77733,0.156,9.43,0,0
709379,2024-03-10,Retail,15296.08,36,674,37765,0.381,16.57,0,0
703334,2024-03-10,Retail,25071.03,24,775,46630,0.184,7.32,0,0
714116,2024-03-10,PYME,42291.48,120,675,152953,0.163,11.96,0,0
706078,2024-03-10,Retail,26247.17,36,655,62523,0.338,11.69,0,0
711433,2024-03-10,PYME,152122.88,48,755,469860,0.138,9.03,0,0
710045,2024-03-10,Retail,5356.96,36,682,46601,0.218,12.29,0,0
706173,2024-03-10,Retail,7399.97,60,601,58432,0.206,13.3,0,0
706835,2024-03-10,Retail,8560.73,60,669,13124,0.106,10.9,0,0
718668,2024-03-11,Retail,21457.39,36,733,27238,0.221,10.39,0,0
714944,2024-03-11,PYME,31638.82,36,711,124845,0.084,9.89,0,0
718447,2024-03-11,Retail,10474.31,24,642,32159,0.189,12.57,0,0
717337,2024-03-11,PYME,131904.81,60,649,146225,0.148,12.22,0,0
706576,2024-03-11,Retail,12246.9,36,746,79340,0.297,9.32,0,0
714709,2024-03-11,PYME,201774.66,84,737,89002,0.033,8.76,0,0
717618,2024-03-11,Corporativo,2555401.94,36,696,1377639,0.087,12.83,0,0
718049,2024-03-11,Retail,9768.48,60,649,29730,0.201,13.98,0,0
714838,2024-03-11,Retail,11896.97,120,739,23897,0.059,11.55,0,0
706664,2024-03-11,Retail,7331.09,24,666,63495,0.22,12.08,1,4484.79
705117,2024-03-11,PYME,74426.74,48,809,167481,0.165,7.34,0,0
705132,2024-03-11,Retail,7402.81,36,719,27084,0.133,9.95,0,0
711077,2024-03-11,Retail,5543.09,60,843,40777,0.082,5.26,0,0
714430,2024-03-11,Retail,7661.37,24,696,28192,0.266,10.05,0,0
714950,2024-03-11,PYME,55730.78,36,644,313413,0.186,16.07,0,0
708830,2024-03-11,Retail,39206.68,24,631,11035,0.206,14.07,0,0
707699,2024-03-11,Retail,21858.09,84,564,26294,0.402,19.92,0,0
705190,2024-03-11,Retail,13012.07,60,679,45823,0.203,13.15,1,3359.47
704896,2024-03-11,Retail,10922.45,60,706,61610,0.211,12.76,0,0
718734,2024-03-11,Corporativo,823255.31,120,748,1029786,0.292,11.13,0,0
704325,2024-03-11,Retail,9695.21,84,738,72269,0.144,11.38,0,0
703118,2024-03-11,Retail,10246.38,48,611,21341,0.168,14.1,0,0
710241,2024-03-11,Retail,7161.52,48,716,25927,0.02,9.23,0,0
717720,2024-03-11,PYME,182463.87,48,792,124942,0.02,7.76,0,0
719927,2024-03-12,Retail,14331.66,60,544,20392,0.235,14.69,1,7954.98
710695,2024-03-12,Retail,32007.61,48,719,10806,0.093,9.49,0,0
701664,2024-03-12,PYME,392423.45,24,668,379288,0.262,13.45,0,0
714652,2024-03-12,Retail,9143.46,84,666,30560,0.161,12.36,0,0
701718,2024-03-12,PYME,75859.13,60,602,154469,0.272,14.59,0,0
704450,2024-03-12,PYME,58439.76,60,491,156129,0.325,22.22,0,0
702723,2024-03-12,Retail,13691.72,60,749,15638,0.147,13.3,0,0
706210,2024-03-12,Retail,8461.74,48,776,28280,0.02,7.89,0,0
719701,2024-03-12,PYME,76363.17,24,540,294727,0.271,16.54,1,40682.02
704570,2024-03-12,Retail,8503.07,36,574,55672,0.207,16.05,0,0
708901,2024-03-12,PYME,188691.84,48,773,98435,0.02,6.62,0,0
718808,2024-03-12,PYME,61639.8,36,738,87755,0.224,10.59,0,0
707691,2024-03-12,Retail,6192.33,84,747,29151,0.183,9.74,0,0
719166,2024-03-12,PYME,128604.05,36,686,104022,0.2,10.11,0,0
702860,2024-03-12,Retail,14103.57,84,736,34074,0.088,9.61,0,0
701262,2024-03-12,Retail,20253.3,60,756,38717,0.123,8.22,0,0
705529,2024-03-12,PYME,96401.24,36,711,231649,0.245,9.65,0,0
714590,2024-03-12,Corporativo,1260749.1,24,704,764279,0.045,8.77,0,0
707152,2024-03-12,Corporativo,1776982.92,48,710,1944467,0.102,11.96,0,0
716105,2024-03-13,Retail,25075.46,24,691,32563,0.21,11.48,0,0
709653,2024-03-13,PYME,43926.97,48,641,270842,0.258,13.87,0,0
719588,2024-03-13,Retail,13583.86,36,702,30926,0.151,11.84,0,0
706738,2024-03-13,PYME,28364.01,12,717,130891,0.171,10.86,0,0
710363,2024-03-13,PYME,61506.73,24,746,132746,0.227,8.3,0,0
702050,2024-03-13,Corporativo,1451651,48,718,954720,0.206,9.26,0,0
714057,2024-03-13,Retail,16467.7,48,757,59448,0.129,7.97,0,0
718673,2024-03-13,PYME,404611.5,84,754,193851,0.218,10.27,0,0
718232,2024-03-13,PYME,126259.56,36,640,83977,0.2,13.09,0,0
715699,2024-03-13,Retail,8853.26,48,792,33243,0.168,8.61,0,0
705177,2024-03-13,Retail,43717.31,60,699,14577,0.234,12.97,0,0
705914,2024-03-13,Retail,10200.6,36,607,23423,0.267,16.17,0,0
702602,2024-03-13,Retail,10715.71,36,550,16603,0.416,19.28,0,0
704609,2024-03-13,Corporativo,1018285.7,36,749,1177153,0.113,8.31,1,806302.35
703278,2024-03-13,Retail,7031.4,60,815,48988,0.04,4.27,0,0
715786,2024-03-13,Corporativo,870021.58,48,829,1636527,0.201,7.24,0,0
716568,2024-03-14,PYME,90942.01,84,605,192017,0.266,16.04,0,0
712331,2024-03-14,PYME,107553.12,36,722,114216,0.237,13.06,0,0
704923,2024-03-14,PYME,350226.34,48,668,120084,0.233,12.85,0,0
713177,2024-03-14,Retail,14644.1,60,580,39392,0.23,18.9,1,4895.65
719238,2024-03-14,Retail,23476.71,48,652,32867,0.225,13.42,0,0
701794,2024-03-14,PYME,159007.32,60,766,77254,0.2,8.03,0,0
708229,2024-03-14,PYME,59115.86,84,632,110376,0.2,12.39,1,8825.75
708818,2024-03-14,PYME,158742.42,48,664,279234,0.057,10.47,0,0
705624,2024-03-14,Retail,21752.67,36,736,12846,0.08,9.87,0,0
718313,2024-03-14,Retail,14481.86,84,850,70226,0.146,4.18,0,0
713311,2024-03-14,PYME,89155.51,24,676,57802,0.02,9.93,1,36161.8
700669,2024-03-14,Retail,5975.69,60,712,53035,0.126,10.14,0,0
705496,2024-03-14,Corporativo,307693.08,60,682,778964,0.169,10.84,0,0
709729,2024-03-14,Corporativo,367500.39,36,648,1038639,0.23,13,0,0
700232,2024-03-14,Corporativo,1363441.89,24,603,923355,0.234,15.7,0,0
719420,2024-03-14,PYME,52365.54,48,694,182637,0.259,12.85,0,0
718992,2024-03-14,Retail,15200.65,12,783,17800,0.151,7.49,0,0
705937,2024-03-14,Retail,5323.53,60,554,23532,0.407,18.97,1,266.18
717157,2024-03-14,PYME,115064.43,48,665,110253,0.255,14.45,1,73411.59
712552,2024-03-14,PYME,72199.93,60,708,147910,0.18,7.88,1,18277.22
716407,2024-03-15,Retail,10429.27,60,618,33919,0.279,13.64,0,0
718420,2024-03-15,PYME,149011.17,48,652,276611,0.232,12.15,1,111499.04
708388,2024-03-15,Retail,23165.43,36,706,22806,0.287,11.44,1,13328.03
701494,2024-03-15,Retail,4948.23,48,687,25377,0.245,13.62,0,0
702062,2024-03-15,Retail,20300.79,60,719,23114,0.133,9.81,0,0
701497,2024-03-15,PYME,102730.8,48,581,289671,0.112,15.21,0,0
707472,2024-03-15,Retail,5630.03,84,544,43953,0.464,18.05,1,4554.15
719036,2024-03-15,Retail,14971.73,84,787,34886,0.033,5.33,0,0
716267,2024-03-15,Retail,31733.54,36,569,61117,0.158,15.19,0,0
703051,2024-03-15,Retail,14874.9,60,661,29819,0.159,11.99,0,0
708571,2024-03-15,Corporativo,3676692.83,24,850,860122,0.02,6.54,0,0
712134,2024-03-15,PYME,67968.68,48,691,156372,0.201,11.41,0,0
708708,2024-03-15,Retail,10998.14,60,707,70202,0.372,10.41,0,0
715661,2024-03-15,Retail,14682.31,60,680,45927,0.199,12.51,0,0
717948,2024-03-15,Retail,13336.12,24,744,43772,0.211,9.69,0,0
711872,2024-03-15,PYME,51593.92,36,763,209843,0.174,7.23,0,0
713614,2024-03-15,PYME,190913.9,48,707,146893,0.343,10.85,0,0
712500,2024-03-15,PYME,112349.31,60,706,223382,0.167,12.55,1,31050.11
703401,2024-03-15,PYME,165931.08,84,777,104869,0.316,9.94,0,0
